player_name.x,transfermarkt_id.x,transfermarkt_url,first_tier_debut_date,first_tier_debut_age,first_tier_debut_age.1,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_age.1,second_tier_debut_competition,debut_age_transfermarket,explanation.x,player_name.y,status,transfermarkt_id.y,player_slug,home_name,dob_age.x,place_birth.x,height.x,citizenship.x,position.x,foot.x,agent,current_club,joined,contract_expires,outfitter,injury_count_total,days_missed_total,games_missed_total,retired,retirement_date,shirt_number,injury_seasons,explanation.y,fbref_url,transfermarkt_id,player_name.x.x,name_home_country,dob_age.y,place_birth.y,height.y,citizenship.y,position.y,foot.y,debut_season,debut_age,first_club,debut_year,explanation,player_name.y.y,matches_national,minutes_national,goals_national,seasons_national,total_matches_club,total_minutes_club,total_goals_club,seasons_club,clubs_club,player_name,deceased,death_date,death_age,total_matches_total,total_minutes_total,total_goals_total,position_clean,position_simple,dob,age_current,retirement_date_clean,retirement_age,career_length
Sam Ricketts,30434,https://www.transfermarkt.com/sam-ricketts/profil/spieler/30434,16/08/2008,26 years 10 months 05 days,26,Premier League,5/8/2006,24,24,Championship,24,first scrap players,Sam Ricketts,Success,30434,spieler,Sam Ricketts,11/10/1981,Aylesbury,N/A,Wales  England,Defender - Right-Back,N/A,Not found,Coventry,16/11/2016,-,Not found,1,313,44,Yes,16/11/2016,Not found,1,first scrap players transfer,https://fbref.com/en/players/3f8ef948/Sam-Ricketts,30434,Sam Ricketts,Not found,11-Oct-81,Not found,185,Wales wls  Other: England,DF (CB-FB),Both,2002-2003,20 years,Oxford United,2002,first scrap players fbref,Sam Ricketts,25,1827,0,6,409,35547,7,14,7,Sam Ricketts,No,Not found,NA,434,37374,7,Defender - Right-Back,Defender,10/11/1981,44,11/16/2016,35,11
Liam Ridgewell,4070,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,28/12/2003,19 years 05 months 07 days,19,Premier League,9/8/2008,24,24,Championship,19,first scrap players,Liam Ridgewell,Success,4070,spieler,Liam Ridgewell,21/07/1984,London,"1,88",England,Defender - Centre-Back,both,Not found,Southend United,31/01/2020,-,adidas,9,511,72,Yes,31/01/2020,Not found,6,first scrap players transfer,https://fbref.com/en/players/7c9e057e/Liam-Ridgewell,4070,Liam Ridgewell,Not found,21-Jul-84,Not found,188,England eng,"DF (CB, left)",Left,2002-2003,18 years,Bournemouth,2002,first scrap players fbref,NA,NA,NA,NA,NA,432,36428,24,21,9,Liam Ridgewell,No,Not found,NA,432,36428,24,Defender - Centre-Back,Defender,7/21/1984,41,1/31/2020,35,16
Cristian Riveros,37713,https://www.transfermarkt.com/cristian-riveros/profil/spieler/37713,20/01/2008,25 years 03 months 04 days,25,Liga MX Clausura,No second tier career,No second tier career,No second tier career,No second tier career,25,first scrap players,Cristian Riveros,Success,37713,spieler,Cristian Riveros,16/10/1982,Juan Augusto Saldívar,"1,79",Paraguay,Midfield - Defensive Midfield,right,Not found,Libertad,1/1/2025,-,Not found,0,0,0,Yes,1/1/2025,Not found,0,first scrap players transfer,https://fbref.com/en/players/49ad3514/Cristian-Riveros,37713,Cristian Riveros,Not found,16-Oct-82,Not found,179,Paraguay,MF (CM-DM),Not found,2007-2008,24 years,Cruz Azul,2007,players corrected fbref,Cristian Riveros,28,2388,3,5,446,34356,37,17,7,Cristian Riveros,No,Not found,NA,474,36744,40,Midfield - Defensive Midfield,Midfield,10/16/1982,43,1/1/2025,42,17
Jason Roberts,3666,https://www.transfermarkt.com/jason-roberts/profil/spieler/3666,17/08/2002,24 years 06 months 23 days,24,Premier League,12/8/2000,22,22,,22,first scrap players,Jason Roberts,Success,3666,spieler,Jason Roberts,25/01/1978,London,"1,85",Grenada  England,Attack - Centre-Forward,right,Not found,Reading,20/03/2014,-,Not found,1,468,65,Yes,20/03/2014,Not found,1,first scrap players transfer,https://fbref.com/en/players/62487637/Jason-Roberts,3666,Jason Roberts,Not found,25-Jan-78,Not found,185,Grenada gd  Other: England,FW,Not found,2001-2002,23 years,West Brom,2001,first scrap players fbref,Jason Roberts,8,734,5,3,314,22145,78,12,5,Jason Roberts,No,Not found,NA,322,22879,83,Attack - Centre-Forward,Attack,1/25/1978,47,3/20/2014,36,14
Paul Robinson,3630,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,25/10/1998,19 years 10 days,19,Premier League,18/08/2012,32,32,Championship,19,first scrap players,Paul Robinson,Success,3630,spieler,Paul Robinson,15/10/1979,Beverley,"1,93",England,Goalkeeper,right,Not found,Burnley,1/7/2017,-,Not found,8,365,60,Yes,1/7/2017,Not found,7,first scrap players transfer,https://fbref.com/en/players/3515ba56/Paul-Robinson,3630,Paul Robinson,Not found,15-Oct-79,Not found,193,England eng,GK,Right,1998-1999,18 years,Leeds United,1998,players corrected fbref,Paul Robinson,25,2262,0,4,452,40410,0,16,4,Paul Robinson,No,Not found,NA,477,42672,0,Goalkeeper,Goalkeeper,10/15/1979,46,7/1/2017,37,18
Rubén Rochina,67548,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,5/3/2011,19 years 11 months 10 days,19,Premier League,5/9/2010,19,19,Segunda División,19,first scrap players,Rubén Rochina,Success,67548,spieler,Rubén Rochina,23/03/1991,Sagunt,"1,82",Spain,Attack - Right Winger,left,Not found,Without Club,1/7/2024,-,Not found,12,396,60,No,Not found,Not found,9,first scrap players transfer,https://fbref.com/en/players/ecd8c01e/Ruben-Rochina,67548,Rubén Rochina,Not found,23-Mar-91,Not found,182,Spain,FW-MF,Left,2010-2011,19 years,Barcelona B,2010,first scrap players fbref,NA,NA,NA,NA,NA,293,16344,33,13,7,Rubén Rochina,No,Not found,NA,293,16344,33,Attack - Right Winger,Attack,3/23/1991,34,NA,NA,15
Hugo Rodallega,37934,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,22/01/2006,20 years 05 months 28 days,20,Liga MX Clausura,16/08/2014,29,29,Championship,20,first scrap players,Hugo Rodallega,Success,37934,spieler,Hugo Rodallega,25/07/1985,El Carmelo,"1,81",Colombia,Attack - Centre-Forward,right,Not found,Indep. Santa Fe,15/01/2023,31/12/2026,Nike,8,189,31,No,Not found,11,7,first scrap players transfer,https://fbref.com/en/players/9683d0b2/Hugo-Rodallega,37934,Hugo Rodallega,Not found,"July 25, 1985 (Age: 40-123d)","Candelaria, Colombia",180,Colombia,FW,Right,2005-2006,20 years,Monterrey,2005,first scrap players fbref,NA,NA,NA,NA,NA,648,47810,205,21,10,Hugo Rodallega,No,Not found,NA,648,47810,205,Attack - Centre-Forward,Attack,7/25/1985,40,NA,NA,20
Maxi Rodríguez,7895,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,12/3/2000,19 years 02 months 10 days,19,Torneo Final,No second tier career,No second tier career,No second tier career,No second tier career,19,first scrap players,Maxi Rodríguez,Success,7895,spieler,Maxi Rodríguez,2/1/1981,Rosario,"1,73",Argentina  Spain,Attack - Left Winger,right,Not found,Newell's,1/1/2022,-,Not found,8,84,17,Yes,1/1/2022,Not found,4,first scrap players transfer,https://fbref.com/en/players/4f06b1e0/Maxi-Rodriguez,7895,Maxi Rodríguez,Not found,2-Jan-81,Not found,180,Argentina,FW-MF (AM-WM),Not found,2002-2003,21 years,Espanyol,2002,first scrap players fbref,Maxi Rodríguez,22,1203,6,5,502,38025,140,20,5,Maxi Rodríguez,No,Not found,NA,524,39228,146,Attack - Left Winger,Attack,1/2/1981,44,1/1/2022,40,21
Jack Rodwell,57079,https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079,9/3/2008,16 years 11 months 27 days,16,Premier League,9/9/2017,26,26,Championship,16,first scrap players,Jack Rodwell,Success,57079,spieler,Jack Rodwell,11/3/1991,Southport,"1,88",England,Defender - Centre-Back,right,Not found,Sydney FC,1/7/2025,-,Nike,14,576,122,Yes,1/7/2025,Not found,9,first scrap players transfer,https://fbref.com/en/players/a07579ee/Jack-Rodwell,57079,Jack Rodwell,Not found,11-Mar-91,Not found,188,England eng,DF-MF,Right,2007-2008,16 years,Everton,2007,first scrap players fbref,NA,NA,NA,NA,NA,245,14501,18,17,7,Jack Rodwell,No,Not found,NA,245,14501,18,Defender - Centre-Back,Defender,3/11/1991,34,7/1/2025,34,18
Wayne Rooney,3332,https://www.transfermarkt.com/wayne-rooney/profil/spieler/3332,17/08/2002,16 years 09 months 24 days,16,Premier League,2/1/2020,34,34,Championship,16,first scrap players,Wayne Rooney,Success,3332,spieler,Wayne Rooney,24/10/1985,Liverpool,"1,76",England,Attack - Centre-Forward,right,Not found,Derby,15/01/2021,-,Nike,26,478,153,Yes,15/01/2021,Not found,13,first scrap players transfer,https://fbref.com/en/players/f07be45a/Wayne-Rooney,3332,Wayne Rooney,Not found,24-Oct-85,Not found,176,England eng,FW-MF (AM),Right,2002-2003,16 years,Everton,2002,first scrap players fbref,Wayne Rooney,81,6204,41,9,694,54552,282,20,4,Wayne Rooney,No,Not found,NA,775,60756,323,Attack - Centre-Forward,Attack,10/24/1985,40,1/15/2021,35,19
Danny Rose,50174,https://www.transfermarkt.com/danny-rose/profil/spieler/50174,14/04/2010,19 years 09 months 12 days,19,Premier League,4/4/2009,18,18,Championship,18,first scrap players,Danny Rose,Success,50174,spieler,Danny Rose,2/7/1990,Doncaster,"1,73",England  Jamaica,Defender - Left-Back,left,Not found,Watford,1/7/2024,-,Nike,7,486,107,Yes,1/7/2024,Not found,5,first scrap players transfer,https://fbref.com/en/players/89d10e53/Danny-Rose,50174,Danny Rose,Not found,2-Jul-90,Not found,173,England eng,"DF-MF (FB, left)",Left,2008-2009,18 years,Watford,2008,players corrected fbref,Danny Rose,29,1961,0,6,283,21719,10,14,6,Danny Rose,No,Not found,NA,312,23680,10,Defender - Left-Back,Defender,7/2/1990,35,7/1/2024,33,15
Tomáš Rosický,132,https://www.transfermarkt.com/tom-rosick/profil/spieler/132,16/05/1999,18 years 07 months 12 days,18,,No second tier career,No second tier career,No second tier career,No second tier career,18,first scrap players,Tomáš Rosický,Success,132,spieler,Tomas Rosicky,4/10/1980,Praha,"1,79",Czech Republic,Midfield - Attacking Midfield,both,Not found,Sparta Prague,20/12/2017,-,Puma,16,1317,268,Yes,20/12/2017,Not found,9,first scrap players transfer,https://fbref.com/en/players/dbb688e3/Tomas-Rosicky,132,Tomáš Rosický,Not found,4-Oct-80,Not found,180,Czech Republic,MF (AM-WM),Both,2000-2001,19 years,Dortmund,2000,first scrap players fbref,Tomáš Rosický,62,5201,15,8,416,29068,52,18,3,Tomáš Rosický,No,Not found,NA,478,34269,67,Midfield - Attacking Midfield,Attack,10/4/1980,45,12/20/2017,37,19
Wayne Routledge,14066,https://www.transfermarkt.com/wayne-routledge/profil/spieler/14066,14/08/2004,19 years 07 months 07 days,19,Premier League,31/10/2001,16,16,First Division (until 03/04),16,first scrap players,Wayne Routledge,Success,14066,spieler,Wayne Routledge,7/1/1985,London,"1,70",England  Jamaica,Attack - Left Winger,right,Not found,Swansea,1/7/2021,-,adidas,5,310,24,Yes,1/7/2021,Not found,4,first scrap players transfer,https://fbref.com/en/players/1d387eee/Wayne-Routledge,14066,Wayne Routledge,Not found,7-Jan-85,Not found,169,England eng,FW-MF (WM),Right,2001-2002,16 years,Crystal Palace,2001,first scrap players fbref,NA,NA,NA,NA,NA,549,36706,53,20,9,Wayne Routledge,No,Not found,NA,549,36706,53,Attack - Left Winger,Attack,1/7/1985,40,7/1/2021,36,20
Bacary Sagna,26764,https://www.transfermarkt.com/bacary-sagna/profil/spieler/26764,11/9/2004,21 years 06 months 28 days,21,Ligue 1,No second tier career,No second tier career,No second tier career,No second tier career,21,first scrap players,Bacary Sagna,Success,26764,spieler,Bacary Sagna,14/02/1983,Sens,"1,76",France  Senegal,Defender - Right-Back,right,Not found,Montreal,1/1/2020,-,Not found,17,700,131,Yes,1/1/2020,Not found,10,first scrap players transfer,https://fbref.com/en/players/6ef56efd/Bacary-Sagna,26764,Bacary Sagna,Not found,14-Feb-83,Not found,176,France,"DF (FB, right)",Right,2004-2005,21 years,Auxerre,2004,first scrap players fbref,Bacary Sagna,50,4063,0,7,488,41536,7,16,5,Bacary Sagna,No,Not found,NA,538,45599,7,Defender - Right-Back,Defender,2/14/1983,42,1/1/2020,36,15
Louis Saha,4015,https://www.transfermarkt.com/louis-saha/profil/spieler/4015,8/8/1997,19 years 00 days,19,Ligue 1,12/8/2000,22,22,,19,first scrap players,Louis Saha,Success,4015,spieler,Louis Saha,8/8/1978,Paris,"1,82",France  Guadeloupe,Attack - Centre-Forward,left,Not found,Lazio,8/8/2013,-,Not found,7,331,80,Yes,8/8/2013,Not found,4,first scrap players transfer,https://fbref.com/en/players/7106e4fe/Louis-Saha,4015,Louis Saha,Not found,8-Aug-78,Not found,183,France,FW,Not found,1997-1998,18 years,Metz,1997,first scrap players fbref,Louis Saha,12,352,2,4,371,21495,93,15,8,Louis Saha,No,Not found,NA,383,21847,95,Attack - Centre-Forward,Attack,8/8/1978,47,8/8/2013,35,16
Carlos Salcido,31434,https://www.transfermarkt.com/carlos-salcido/profil/spieler/31434,22/07/2001,21 years 03 months 20 days,21,Liga MX Apertura,11/1/2003,22,22,Liga de Expansión MX Clausura,21,first scrap players,Carlos Salcido,Success,31434,spieler,Carlos Salcido,2/4/1980,Ocotlán,"1,78",Mexico,Defender - Centre-Back,right,Not found,Tiburones Rojos,1/1/2020,-,Not found,1,14,2,Yes,1/1/2020,Not found,1,first scrap players transfer,https://fbref.com/en/players/190bc058/Carlos-Salcido,31434,Carlos Salcido,Not found,2-Apr-80,Not found,176,Mexico,DF-MF (CB-FB),Not found,2003-2004,23 years,Guadalajara,2003,first scrap players fbref,Carlos Salcido,57,5027,5,5,493,41584,11,17,5,Carlos Salcido,No,Not found,NA,550,46611,16,Defender - Centre-Back,Defender,4/2/1980,45,1/1/2020,39,18
Míchel Salgado,7515,https://www.transfermarkt.com/mchel-salgado/profil/spieler/7515,22/01/1995,19 years 03 months 00 days,19,LaLiga,20/10/1996,20,20,Segunda División,19,first scrap players,Míchel Salgado,Success,7515,spieler,Míchel Salgado,22/10/1975,As Neves,"1,74",Spain,Defender - Right-Back,right,Not found,Independiente,29/04/2018,-,Not found,1,72,12,Yes,29/04/2018,Not found,1,first scrap players transfer,https://fbref.com/en/players/68f36bc6/Michel-Salgado,7515,Míchel Salgado,Not found,22-Oct-75,Not found,174,Spain,"DF (FB, right)",Not found,1994-1995,18 years,Celta Vigo,1994,first scrap players fbref,Míchel Salgado,16,1350,0,3,496,40043,8,17,3,Míchel Salgado,No,Not found,NA,512,41393,8,Defender - Right-Back,Defender,10/22/1975,50,4/29/2018,42,23
Christopher Samba,29016,https://www.transfermarkt.com/christopher-samba/profil/spieler/29016,27/08/2005,21 years 04 months 30 days,21,1.Bundesliga,2/8/2003,19,19,Ligue 2,19,first scrap players,Christopher Samba,Success,29016,spieler,Christopher Samba,28/03/1984,Créteil,N/A,Congo  France,Defender - Centre-Back,N/A,Not found,Aston Villa,1/7/2018,-,Not found,7,365,47,Yes,1/7/2018,Not found,4,first scrap players transfer,https://fbref.com/en/players/e43cada1/Christopher-Samba,29016,Christopher Samba,Not found,28-Mar-84,Not found,195,Congo cg  Other: France,DF (CB),Right,2005-2006,21 years,Hertha BSC,2005,first scrap players fbref,Christopher Samba,2,180,2,1,303,23647,28,13,7,Christopher Samba,No,Not found,NA,305,23827,30,Defender - Centre-Back,Defender,3/28/1984,41,7/1/2018,34,15
Conor Sammon,68331,https://www.transfermarkt.com/conor-sammon/profil/spieler/68331,8/4/2005,18 years 05 months 02 days,18,Premier Division,21/08/2012,25,25,Championship,18,first scrap players,Conor Sammon,Success,68331,spieler,Conor Sammon,6/11/1986,Dublin,"1,88",Ireland,Attack - Centre-Forward,right,Not found,Alloa Athletic,1/7/2021,31/05/2026,Not found,2,27,2,No,Not found,18,2,first scrap players transfer,https://fbref.com/en/players/70c3608c/Conor-Sammon,68331,Conor Sammon,Not found,"November 6, 1986 (Age: 39-019d)","Dublin, Republic of Ireland",188,Republic of Ireland,FW,Right,2008-2009,21 years,Kilmarnock,2008,first scrap players fbref,Conor Sammon,4,121,0,1,330,17733,52,12,10,Conor Sammon,No,Not found,NA,334,17854,52,Attack - Centre-Forward,Attack,11/6/1986,39,NA,NA,21
Tuncay Şanlı,6934,https://www.transfermarkt.com/tuncay-anl/profil/spieler/6934,11/9/2002,20 years 07 months 26 days,20,Süper Lig,15/08/2009,27,27,Championship,20,first scrap players,Tuncay Şanlı,Success,6934,spieler,Tuncay Şanlı,16/01/1982,Sakarya,"1,82",Türkiye,Attack - Left Winger,both,Not found,Pune City,1/1/2016,-,Not found,5,134,26,Yes,1/1/2016,Not found,4,first scrap players transfer,https://fbref.com/en/players/e7a2dc67/Tuncay-Sanli,6934,Tuncay Şanlı,Not found,16-Jan-82,Not found,182,Turkey,FW-MF (AM),Not found,2002-2003,20 years,Fenerbahçe,2002,first scrap players fbref,Tuncay Şanlı,41,3027,15,5,363,25099,95,13,7,Tuncay Şanlı,No,Not found,NA,404,28126,110,Attack - Left Winger,Attack,1/16/1982,43,1/1/2016,33,13
Roque Santa Cruz,215,https://www.transfermarkt.com/roque-santa-cruz/profil/spieler/215,22/08/1999,18 years 06 days,18,1.Bundesliga,No second tier career,No second tier career,No second tier career,No second tier career,18,first scrap players,Roque Santa Cruz,Success,215,spieler,Roque Santa Cruz,16/08/1981,Asunción,"1,93",Paraguay  Spain,Attack - Centre-Forward,right,Not found,Libertad,1/1/2022,-,Puma,15,696,110,No,Not found,24,7,first scrap players transfer,https://fbref.com/en/players/7f2107eb/Roque-Santa-Cruz,215,Roque Santa Cruz,Not found,"August 16, 1981 (Age: 44-101d)","Luque, Paraguay",191,Paraguay,FW,Right,1999-2000,17 years,Bayern Munich,1999,first scrap players fbref,Roque Santa Cruz,25,1797,5,6,777,44816,198,27,8,Roque Santa Cruz,No,Not found,NA,802,46613,203,Attack - Centre-Forward,Attack,8/16/1981,44,NA,NA,26
Paul Scharner,2953,https://www.transfermarkt.com/paul-scharner/profil/spieler/2953,24/04/1999,19 years 01 month 13 days,19,Bundesliga,17/07/2001,21,21,Erste Liga,19,first scrap players,Paul Scharner,Success,2953,spieler,Paul Scharner,11/3/1980,Scheibbs,N/A,Austria,Midfield - Defensive Midfield,N/A,Not found,Melk,1/7/2019,-,Not found,5,124,22,Yes,1/7/2019,Not found,3,first scrap players transfer,https://fbref.com/en/players/d8bcce3d/Paul-Scharner,2953,Paul Scharner,Not found,11-Mar-80,Not found,191,Austria,DF-MF (CB-DM),Not found,2003-2004,23 years,Austria Wien,2003,first scrap players fbref,Paul Scharner,18,1572,0,3,291,22420,32,13,6,Paul Scharner,No,Not found,NA,309,23992,32,Midfield - Defensive Midfield,Midfield,3/11/1980,45,7/1/2019,39,20
Paul Scholes,3397,https://www.transfermarkt.com/paul-scholes/profil/spieler/3397,24/09/1994,19 years 10 months 08 days,19,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,19,first scrap players,Paul Scholes,Success,3397,spieler,Paul Scholes,16/11/1974,Salford,"1,68",England,Midfield - Central Midfield,right,Not found,Man Utd,1/7/2013,-,Not found,5,299,60,Yes,1/7/2013,Not found,4,first scrap players transfer,https://fbref.com/en/players/24a3a72c/Paul-Scholes,3397,Paul Scholes,Not found,16-Nov-74,Not found,171,England eng,MF (CM),Not found,1994-1995,19 years,Manchester Utd,1994,first scrap players fbref,Paul Scholes,16,1245,3,4,627,45569,132,19,1,Paul Scholes,No,Not found,NA,643,46814,135,Midfield - Central Midfield,Midfield,11/16/1974,51,7/1/2013,38,19
Mark Schwarzer,3357,https://www.transfermarkt.com/mark-schwarzer/profil/spieler/3357,22/04/1995,22 years 06 months 16 days,22,1.Bundesliga,23/11/1996,24,24,,22,first scrap players,Mark Schwarzer,Success,3357,spieler,Mark Schwarzer,6/10/1972,Sydney,N/A,Australia  Germany,Goalkeeper,N/A,Not found,Leicester,1/7/2016,-,Not found,3,84,18,Yes,1/7/2016,Not found,3,first scrap players transfer,https://fbref.com/en/players/da409c6f/Mark-Schwarzer,3357,Mark Schwarzer,Not found,6-Oct-72,Not found,194,Australia,GK,Right,1994-1995,21 years,Dresden,1994,first scrap players fbref,Mark Schwarzer,53,4860,0,7,568,51105,0,21,6,Mark Schwarzer,No,Not found,NA,621,55965,0,Goalkeeper,Goalkeeper,10/6/1972,53,7/1/2016,43,21
Freddie Sears,70714,https://www.transfermarkt.com/freddie-sears/profil/spieler/70714,15/03/2008,18 years 03 months 17 days,18,Premier League,8/8/2009,19,19,Championship,18,first scrap players,Freddie Sears,Success,70714,spieler,Freddie Sears,27/11/1989,Hornchurch,"1,70",England,Attack - Second Striker,right,Not found,Maldon/Tiptree,1/7/2025,-,Not found,2,338,50,No,Not found,Not found,2,first scrap players transfer,https://fbref.com/en/players/07059b2e/Freddie-Sears,70714,Freddie Sears,Not found,"November 27, 1989 (Age: 35-363d)","Hornchurch, England, United Kingdom",170,England eng,FW-MF,Right,2007-2008,17 years,West Ham,2007,first scrap players fbref,NA,NA,NA,NA,NA,504,31533,89,18,8,Freddie Sears,No,Not found,NA,504,31533,89,Attack - Second Striker,Attack,11/27/1989,36,NA,NA,18
Philippe Senderos,4277,https://www.transfermarkt.com/philippe-senderos/profil/spieler/4277,24/02/2002,17 years 10 days,17,Raiffeisen Super League,9/11/2019,34,34,Challenge League,17,first scrap players,Philippe Senderos,Success,4277,spieler,Philippe Senderos,14/02/1985,Genf,"1,89",Switzerland  Spain,Defender - Centre-Back,right,Not found,FC Chiasso,1/1/2020,-,Not found,18,844,239,Yes,1/1/2020,Not found,13,first scrap players transfer,https://fbref.com/en/players/b1d82fc2/Philippe-Senderos,4277,Philippe Senderos,Not found,14-Feb-85,Not found,189,Switzerland,DF (CB),Right,2004-2005,19 years,Arsenal,2004,first scrap players fbref,Philippe Senderos,28,2230,5,6,211,16404,11,16,10,Philippe Senderos,No,Not found,NA,239,18634,16,Defender - Centre-Back,Defender,2/14/1985,40,1/1/2020,34,17
